VoyageID	Day	Month	Year	Jul	Lat	Lon	VIDSpo	VesselSpo	CaptainSpo	PortSpo	RigSpo	MonthsSpo	SpermSpo	WhaleSpo	Unspecified	InCoWith	SharedWith	Commentx	Vessel	VesselID	VIDdate	sequence
AV01014	24	2	1838	86982	5.56	-21.41	AV15834	Wiscasset		Wiscasset	Ship	28 days				No	0	bound to New Zealand	Ann Maria	AS0878	AV01014:086982	1
AV01014	25	3	1838	87011	17.66	-65.91	AV04243	Elizabeth		Westport	Brig	7			175	No	0		Ann Maria	AS0878	AV01014:087011	2
AV01014	26	3	1838	87012	17.4	-66.13		Sarah				7			400	No	0		Ann Maria	AS0878	AV01014:087012	3
AV01014	27	3	1838	87013	17.52	-66.34	AV11850	Poponnet	Ricerson	Falmouth		4.5			35	No	0		Ann Maria	AS0878	AV01014:087013	4
AV01014	28	3	1838	87014	17.64	-66.56	AV04243	Elizabeth								No	0	had seen whales once since we saw her	Ann Maria	AS0878	AV01014:087014	5
AV01014	1	4	1838	87018	18.13	-67.41	AV08295	Lebaron		Rochester		8			800	No	0		Ann Maria	AS0878	AV01014:087018	6
AV01014	26	4	1838	87043	28.08	-78.83	AV08295	Lebaron		Rochester	Brig				350	No	0		Ann Maria	AS0878	AV01014:087043	7
AV01014	27	4	1838	87044	27.98	-78.26	AV13724	Tanton		Fall River		25 days				No	0		Ann Maria	AS0878	AV01014:087044	8
AV01014	28	4	1838	87045	27.83	-79.11	AV04243	Elizabeth		Westport					180	No	0		Ann Maria	AS0878	AV01014:087045	9
AV01014	4	5	1838	87051	28.7	-77.53	AV13724	Tanton			Brig					No	0	no oil	Ann Maria	AS0878	AV01014:087051	10
AV01014	12	5	1838	87059	27.95	-78.16	AV02096	Brunet		Falmouth					450	No	0		Ann Maria	AS0878	AV01014:087059	11
AV01014	22	5	1838	87069	30.83	-78.01	AV04243	Elizabeth								No	0		Ann Maria	AS0878	AV01014:087069	12
AV01014	30	5	1838	87077	31.06	-78.3	AV00335	Agate		New Bedford		2				No	0	no oil	Ann Maria	AS0878	AV01014:087077	13
AV01014	1	6	1838	87079	31.35	-77.13		Barkeque		Westport					500	No	0		Ann Maria	AS0878	AV01014:087079	14
AV01014	2	6	1838	87080	31.16	-77.25	AV03540	D Franklin								Yes	0		Ann Maria	AS0878	AV01014:087080	15
AV01014	3	6	1838	87081	31.26	-77.1	AV01045	Annawan								No	0		Ann Maria	AS0878	AV01014:087081	16
AV01014	10	6	1838	87088	31.96	-76.96	AV03540	Dr Franklin								No	0	she had a large whale long side	Ann Maria	AS0878	AV01014:087088	17
AV01014	24	6	1838	87102	31.95	-77.15	AV11796	Pocahontas	Wilkey	Newport	Schooner	9			175	No	0		Ann Maria	AS0878	AV01014:087102	18
AV01014	25	6	1838	87103	31.38	-76.33	AV15820	Winslow	Gifford	New Bedford	Bark	10			1150	No	0		Ann Maria	AS0878	AV01014:087103	19
AV01014	28	6	1838	87106	31.8	-75.93	AV03540	Dr. Franklin							700	No	0		Ann Maria	AS0878	AV01014:087106	20
AV01014	4	7	1838	87112	32.53	-76.45	AV03540	Dr. Franklin								No	0	spoke with the Capt, went on board	Ann Maria	AS0878	AV01014:087112	21
AV01014	6	7	1838	87114	31.93	-76.16	AV11796	Pocahontas		Newport						No	0		Ann Maria	AS0878	AV01014:087114	22
AV01014	12	7	1838	87120	32.03	-76.25	AV03540	Dr Franklin								No	0		Ann Maria	AS0878	AV01014:087120	23
AV01015	25	10	1838	87225	-12.91	-30.13	AV08278	Leader	Ball	Westport	Bark	5			260	No	0		Ann Maria	AS0878	AV01015:087225	24
AV01015	29	10	1838	87229	-16.26	-38		Crawford		Warren	Brig	2.5				No	0		Ann Maria	AS0878	AV01015:087229	25
AV01015	2	11	1838	87233	-17.75	-37.13	AV13871	Thomas Windslow	Cornal		Brig	5				No	0		Ann Maria	AS0878	AV01015:087233	26
AV01015	4	11	1838	87235	-17.81	-36.35	AV09707	Mexico	Mackumber	Westport	Brig	5			180	No	0		Ann Maria	AS0878	AV01015:087235	27
AV01015	6	11	1838	87237	-17.03	-36	AV09451	Mattapoisett		Rochester	Brig	5			50	No	0		Ann Maria	AS0878	AV01015:087237	28
AV01015	17	11	1838	87248	-16.7	-36.18	AV09004	Maria		New Bedford		6			400	No	0		Ann Maria	AS0878	AV01015:087248	29
AV01015	18	11	1838	87249	-16.6	-37.33	AV02538	Champion	Sole	Westport	Bark	14			400	No	0		Ann Maria	AS0878	AV01015:087249	30
AV01015	22	11	1838	87253	-17.61	-36.7	AV01046	Annawan	Bates						500	No	0	went on board and got a bluber hook of him	Ann Maria	AS0878	AV01015:087253	31
AV01015	22	11	1838	87253	-17.61	-36.7	AV03541	Dr. Franklin			Bark				90	No	0		Ann Maria	AS0878	AV01015:087253	32
AV01015	24	11	1838	87255	-18.08	-37.41	AV02097	Brunette		Rochester		4				No	0	no oil	Ann Maria	AS0878	AV01015:087255	33
AV01015	28	11	1838	87259	-17.58	-37	AV12882	Sarah		Rochester					300	No	0		Ann Maria	AS0878	AV01015:087259	34
AV01015	1	12	1838	87262	-16.95	-37	AV07998	Juno of Brownell		New Bedford		7			200	No	0		Ann Maria	AS0878	AV01015:087262	35
AV01015	3	12	1838	87264	-17.16	-36.78	AV14143	Troy	King	Bristol	Brig	6			160	No	0	& whale long side	Ann Maria	AS0878	AV01015:087264	36
AV01015	3	12	1838	87264	-17.16	-36.78		President	Hicks?		Bark	3			50	No	0		Ann Maria	AS0878	AV01015:087264	37
AV01015	5	12	1838	87266	-16.45	-37		President	Hix	Westport					50	No	0		Ann Maria	AS0878	AV01015:087266	38
AV01015	7	12	1838	87268	-17.15	-37.6		Novak		Rochester					300	No	0		Ann Maria	AS0878	AV01015:087268	39
AV01015	8	12	1838	87269	-17.36	-37.45	AV01046	Annawan							500	No	0		Ann Maria	AS0878	AV01015:087269	40
AV01015	8	12	1838	87269	-17.36	-37.45	AV13218	Solon		Rochester	Brig				200	No	0		Ann Maria	AS0878	AV01015:087269	41
AV01015	20	12	1838	87281	-23.81	-40.75	AV08250	Laurel	West	New Bedford		6			75	No	0		Ann Maria	AS0878	AV01015:087281	42
AV01015	2	1	1839	87294	-34.96	-50.73	AV02767	Charleston Packet	Daggett	New Bedford	Brig	7			260	No	0		Ann Maria	AS0878	AV01015:087294	43
AV01015	2	1	1839	87294	-34.96	-50.73	AV02538	Champion	Sole	Westport	Bark				470	No	0		Ann Maria	AS0878	AV01015:087294	44
AV01015	3	1	1839	87295	-34.81	-50.41	AV02538	Champion								No	0	went on board and got a bluber hook from Capt Sole, for which I gave an order for 16 dollars on the owner	Ann Maria	AS0878	AV01015:087295	45
AV01015	3	1	1839	87295	-34.81	-50.41	AV03541	Dr Franklin							250	No	0		Ann Maria	AS0878	AV01015:087295	46
AV01015	7	1	1839	87299	-35.08	-50	AV02767	Charleston Packet		New Bedford		7			200	No	0		Ann Maria	AS0878	AV01015:087299	47
AV01015	9	1	1839	87301	-34.8	-50.16	AV02538	Champion								No	0	put letters on board of her to go home, agreed with Capt Sole to take William Washburn home with him, one of my men that has been off duty 2 months a consumptive complaint	Ann Maria	AS0878	AV01015:087301	48
AV01015	21	1	1839	87313	-34.55	-50.41	AV09707	Mexico	Maccum		Brig	7			250	No	0		Ann Maria	AS0878	AV01015:087313	49
AV01015	30	1	1839	87322	-33.58	-49.38	AV07881	Joseph Starback	Wilber	Nantucket	Ship	70 days			170	No	0	bound to Pacific Ocean	Ann Maria	AS0878	AV01015:087322	50
AV01015	7	2	1839	87330	-28.83	-47.26	AV08296	Lebaron		Rochester	Brig				70	No	0		Ann Maria	AS0878	AV01015:087330	51
AV01015	24	5	1839	87436	31.61	-77.23	AV13725	Tanton	Cummens	Fall River		7			70	No	0		Ann Maria	AS0878	AV01015:087436	52
AV01015	30	5	1839	87442	29.26	-77.48	AV03861	Dromo	Laurence	Nantucket	Brig	12			200	No	0		Ann Maria	AS0878	AV01015:087442	53
AV01015	9	6	1839	87452	31.25	-76.93	AV05935	Gov. Hopkins	Simmons	Bristol	Brig	11			60	No	0		Ann Maria	AS0878	AV01015:087452	54
AV01015	2	8	1839	87506	39.26	-31.23	AV05283	Franklin		Sag Harbor	Bark					No	0	bound for New Zealand	Ann Maria	AS0878	AV01015:087506	55
AV01015	2	8	1839	87506	39.26	-31.23		President		Westport		11.5			150	No	0		Ann Maria	AS0878	AV01015:087506	56
AV01015	21	8	1839	87525	37.79	-25.45	AV09452	Mattapoisett			Brig	36 days				No	0	no oil	Ann Maria	AS0878	AV01015:087525	57
AV01015	24	8	1839	87528	37.79	-25.45	AV11343	Pearl	Purington	Rochester	Brig	40 days				No	0	no oil…sold Capt Purington a boat for 23 dollars	Ann Maria	AS0878	AV01015:087528	58
AV01015	24	8	1839	87528	37.79	-25.45	AV09452	Mattapoisett			Brig					No	0		Ann Maria	AS0878	AV01015:087528	59
AV01015	28	8	1839	87532	38.45	-28.72		Hope		New Bedford	Bark	40 days	5		10	No	0	unspecified is blackfish	Ann Maria	AS0878	AV01015:087532	60
AV01015	2	9	1839	87537	38.68	-30.42	AV10525	Nimrod	Booker	Sag Harbor	Ship	27 days	70			No	0		Ann Maria	AS0878	AV01015:087537	61
AV01015	2	9	1839	87537	38.68	-30.42		Cornelius	House	Sag Harbor	Ship	25 days				No	0	clean	Ann Maria	AS0878	AV01015:087537	62
AV01015	13	9	1839	87548	35.8	-41.53	AV12285	Richard Henry	Ellice	Rochester	Bark	25 days				No	0	no oil	Ann Maria	AS0878	AV01015:087548	63
AV10151	16	7	1861	95525	38.96	-35.28		EM Moore			Schooner	3					0	clean	Myra	AS1989	AV10151:095525	64
AV10151	21	9	1861	95592	7.9	-24.17		Mary Scott									0	got a few papers which gave us an account of the battle of Bull Run	Myra	AS1989	AV10151:095592	65
AV10151	12	2	1862	95736	-27.98	-40.85		B Franklin	New Bedford			3	20				0		Myra	AS1989	AV10151:095736	66
AV10151	31	3	1862	95783	-16.81	-34.73		Eliza F Mason		New Bedford							0		Myra	AS1989	AV10151:095783	67
AV10151	14	5	1862	95827	-15.68	-7.28		Garibaldi		Calcutta	Ship						0		Myra	AS1989	AV10151:095827	68
AV10151	4	6	1862	95848	-15.93	-5.7	AV09213	Mary		New Bedford	Bark					y	0	in company pretty much until 7/18	Myra	AS1989	AV10151:095848	69
AV10151	25	9	1862	95961	-18.66	-36.83	AV06281	Herela		Cippican	Bark						0		Myra	AS1989	AV10151:095961	70
AV10151	26	9	1862	95962	-18.88	-36.85	AV13598	Susan		Sag Harbor	Brig					y	0		Myra	AS1989	AV10151:095962	71
AV10151	17	10	1862	95983	-20.46	-36.3	AV13598	Susan			Brig						0	saw cutting	Myra	AS1989	AV10151:095983	72
AV10151	19	10	1862	95985	-20.01	-36.46		Mary			Brig						0	in sight boiling	Myra	AS1989	AV10151:095985	73
AV10151	21	10	1862	95987	-20.21	-36.5	AV13598	Susan			Brig						0	saw boiling	Myra	AS1989	AV10151:095987	74
AV10151	13	11	1862	96010	-24.9	-38.13		Exell		Sag Harbor							0		Myra	AS1989	AV10151:096010	75
AV10151	30	11	1862	96027	-25.08	-35.14	AV13598	Susan		Sag Harbor	Brig		60	200			0		Myra	AS1989	AV10151:096027	76
AV10278	3	9	1850	91556	32.33	-40.33	AV15789	Willis Putnow ?		Provincetown	Schooner	4					0	clean	Nassau	AS0492	AV10278:091556	77
AV10278	23	10	1850	91606	-16.53	-37.66	AV03550	Doctor Franklin		Westport		17			450		0		Nassau	AS0492	AV10278:091606	78
AV10278	30	10	1850	91613	-20.46	-38.9	AV05951	Governor Trope		New Bedford							0		Nassau	AS0492	AV10278:091613	79
AV10278	20	11	1850	91634	-45.93	-53.6	AV07810	John Wales		New Bedford	Schooner	5	160				0		Nassau	AS0492	AV10278:091634	80
AV10278	24	11	1850	91638	-45.53	-56.4	AV05693	George Howlin							50		0		Nassau	AS0492	AV10278:091638	81
AV10278	24	11	1850	91638	-45.53	-56.4		Washington			Ship						0	clean	Nassau	AS0492	AV10278:091638	82
AV10278	25	11	1850	91639	-45.86	-57.1		George Waston									0		Nassau	AS0492	AV10278:091639	83
AV10278	27	11	1850	91641	-45.78	-58.5		Roman		New Bedford	Ship		15				0		Nassau	AS0492	AV10278:091641	84
AV10278	30	11	1850	91644	-46.04	-57.95	AV10699	Ocean		Providence							0		Nassau	AS0492	AV10278:091644	85
AV10278	3	12	1850	91647	-46.05	-57.61		Maticom ?		New Bedford	Ship	5			240		0		Nassau	AS0492	AV10278:091647	86
AV10278	9	12	1850	91653	-45.91	-57.79		Mateban ?					250				0		Nassau	AS0492	AV10278:091653	87
AV10278	20	12	1850	91664	-45.92	-58.13		America		New Bedford	Ship						0		Nassau	AS0492	AV10278:091664	88
AV10278	26	12	1850	91670	-45.68	-58.31		Charles Klebs ?		New London							0		Nassau	AS0492	AV10278:091670	89
AV10278	4	1	1851	91679	-44.83	-58.59		George Waston									0	boats, fast to a whale	Nassau	AS0492	AV10278:091679	90
AV10278	10	1	1851	91685	-44.96	-58.25		Setey		New Bedford	Ship						0		Nassau	AS0492	AV10278:091685	91
AV10278	12	1	1851	91687	-45.43	-58.39	AV13365	Saint George									0	the last two weeks have taken 350 bbls oil, we have been here 50 days and have not seen the spout of a whale	Nassau	AS0492	AV10278:091687	92
AV10278	23	1	1851	91698	-52.68	-62.46	AV10863	Omega		Fairhaven							0		Nassau	AS0492	AV10278:091698	93
AV10278	3	2	1851	91709	-54.9	-76.2	AV14122	Triton		New Bedford		3					0	clean	Nassau	AS0492	AV10278:091709	94
AV10278	15	3	1851	91749	-3.1	-108.8	AV05951	Governor Troup				7	340				0		Nassau	AS0492	AV10278:091749	95
AV10278	27	5	1851	91822	62	176	AV12423	Robt Edwards			Ship						0		Nassau	AS0492	AV10278:091822	96
AV10278	13	6	1851	91839	62.58	-179	AV09915	Minerva Smith									0	has the Captain and Crew of the ship New Bedford that was lost about 3 weeks ago	Nassau	AS0492	AV10278:091839	97
AV10278	13	6	1851	91839	62.58	-179	AV10060	Montreal							2100		0		Nassau	AS0492	AV10278:091839	98
AV10278	3	8	1851	91890	65.25	-170		Canton			Bark						0		Nassau	AS0492	AV10278:091890	99
AV10278	29	2	1852	92100	20.09	-155.13	AV11068	Osprey		New Bedford	Ship						0		Nassau	AS0492	AV10278:092100	100
AV10278	13	8	1852	92266	65.46	-168.21		George Washington	Gibbs								0	spoke with 7 whales	Nassau	AS0492	AV10278:092266	101
AV10278	18	2	1853	92455	-44.96	-58.51		Marche		New Bedford	Ship						0		Nassau	AS0492	AV10278:092455	102
AV10279	21	6	1854	92943	55.86	142.2		American	Jurnyin		Ship						0	picking up 2 boats from American that got lost in the ice	Nassau	AS0492	AV10279:092943	103
AV10279	22	6	1854	92944	55.97	142.43		Splendid	Smith	Cold Spring	Ship						0	spoke with	Nassau	AS0492	AV10279:092944	104
AV10279	5	7	1854	92957	54.75	139.36		Draper	Coffin	New Bedford	Ship						0	with 3 whales	Nassau	AS0492	AV10279:092957	105
AV10279	21	9	1854	93035	51.93	149.34		Tamblen		New Bedford	Ship						0	spoke with	Nassau	AS0492	AV10279:093035	106
AV10279	28	9	1854	93042	50.09	154.88		Mount Vernon	Nye	New Bedford	Ship				1600		0		Nassau	AS0492	AV10279:093042	107
AV10279	7	10	1854	93051	46	178.5		Abagail Adams	Irvin		Ship						0		Nassau	AS0492	AV10279:093051	108
AV10279	27	11	1854	93102	5.95	-147.6		Morning Phoenix	Toby	New Bedford	Ship						0	spoke with	Nassau	AS0492	AV10279:093102	109
AV10279	16	1	1855	93152	-8.8	-139.35		Samuel Robinson	Washborn								0	in company with	Nassau	AS0492	AV10279:093152	110
AV10279	23	1	1855	93159	-9.9	-137.28		Eagle	Cannon	New Bedford	Ship	15			600		0		Nassau	AS0492	AV10279:093159	111
AV10279	2	2	1855	93169	-0.68	-136.13		Lafeitt	Allen	New Bedford	Bark						0	spoke with	Nassau	AS0492	AV10279:093169	112
AV10279	18	2	1855	93185	0.5	-138.08		Cortega	Stetson	New Bedford	Ship						0		Nassau	AS0492	AV10279:093185	113
AV10279	21	4	1855	93247	30.41	140.06		Young Huton	Smith	New Bedford	Ship						0	spoke with	Nassau	AS0492	AV10279:093247	114
AV10279	6	5	1855	93262	43.91	147.73		Favorite	Spooner	Fairhaven	Bark						0	spoke with	Nassau	AS0492	AV10279:093262	115
AV10279	9	5	1855	93265	45.41	150.26		King Fisher	Purmin	New Bedford	Ship						0		Nassau	AS0492	AV10279:093265	116
AV10279	21	5	1855	93277	56.85	151.42		Chandler Price	 Hunem	New Bedford							0		Nassau	AS0492	AV10279:093277	117
AV10279	6	6	1855	93293	56.48	144.28		China			Ship						0		Nassau	AS0492	AV10279:093293	118
AV10279	6	6	1855	93293	56.48	144.28		Hously			Bark						0		Nassau	AS0492	AV10279:093293	119
AV10279	7	6	1855	93294	56.39	144.28		Brutus	Swift		Ship						0	spoke with	Nassau	AS0492	AV10279:093294	120
AV10279	7	6	1855	93294	56.39	144.28		Speedwill	Gibbs								0	spoke with	Nassau	AS0492	AV10279:093294	121
AV10279	12	6	1855	93299	55.95	143.65		Speedwill									0	saw take a whale	Nassau	AS0492	AV10279:093299	122
AV10279	8	7	1855	93325	55	141.25		Montezuma	Foreyth	New London	Ship						0	with 4 whales this season	Nassau	AS0492	AV10279:093325	123
AV10279	9	7	1855	93326	54.21	141.77		Lydia	Leonavas	Fairhaven	Ship						0	with 3 whales this season	Nassau	AS0492	AV10279:093326	124
AV10279	13	7	1855	93330	56.23	140.92		Adeline	Brotherson	New Bedford	Ship						0	with 3 whales this season	Nassau	AS0492	AV10279:093330	125
AV10279	16	7	1855	93333	56.06	139.56		Hoogley	Pole	Warren	Bark						0	with 3 whales this season	Nassau	AS0492	AV10279:093333	126
AV10279	19	7	1855	93336	55.88	138.2		George Washington	Allen	Wareham	Ship						0	with 1 whale this season	Nassau	AS0492	AV10279:093336	127
AV10279	22	7	1855	93339	54.9	137.75		Thomas Nye	Smith	New Bedford	Ship						0	with 5 whales this season	Nassau	AS0492	AV10279:093339	128
AV10279	25	7	1855	93342	54.9	137.75		Brunswick	Butler		Ship						0	with 3 whales this season	Nassau	AS0492	AV10279:093342	129
AV10279	25	7	1855	93342	54.9	137.75		John Wells	Bessie		Ship						0	with 4 whales this season	Nassau	AS0492	AV10279:093342	130
AV10279	25	7	1855	93342	54.9	137.75		William Wirt	Ashley		Ship						0	with 8 whales this season	Nassau	AS0492	AV10279:093342	131
AV10279	29	7	1855	93346	54.9	137.75		Young Phoenix			Ship						0	spoke with	Nassau	AS0492	AV10279:093346	132
AV10279	29	7	1855	93346	54.9	137.75		Rebecca Sims			Ship						0	with 2 whales this season	Nassau	AS0492	AV10279:093346	133
AV10279	31	7	1855	93348	54.9	137.75		Charles Phelps	Layton		Ship						0	with 7 whales this season	Nassau	AS0492	AV10279:093348	134
AV10279	13	8	1855	93361	54.9	137.75		Abagail	Taber		Ship						0	with 15 whales this season	Nassau	AS0492	AV10279:093361	135
AV10279	14	8	1855	93362	54.9	137.75		Abagail	Taber		Ship						0	in area	Nassau	AS0492	AV10279:093362	136
AV10279	15	8	1855	93363	54.9	137.75		Brunswick									0	boats came on board	Nassau	AS0492	AV10279:093363	137
AV10279	19	8	1855	93367	54.9	137.75		Massachusetts			Ship						0	saw take a whale and Nassau claimed it	Nassau	AS0492	AV10279:093367	138
AV10279	2	9	1855	93381	55.58	137.95		Tris		New London	Bark						0	found a whale boat belonging to them	Nassau	AS0492	AV10279:093381	139
AV10279	4	9	1855	93383	56.01	138.48		George Washington	Allen		Ship						0	spoke with	Nassau	AS0492	AV10279:093383	140
AV10279	4	9	1855	93383	56.01	138.48		William Wirt	Ashley		Ship						0	spoke with	Nassau	AS0492	AV10279:093383	141
AV10279	12	9	1855	93391	53.75	137.77		Lagoda	Lampheir		Ship				1400		0		Nassau	AS0492	AV10279:093391	142
AV10279	12	9	1855	93391	53.75	137.77		Jirch Swift	Earl		Ship				1200		0		Nassau	AS0492	AV10279:093391	143
AV10279	20	9	1855	93399	53.8	138.12		Washington			Ship						0	found a cast of shooks from their wreck	Nassau	AS0492	AV10279:093399	144
AV10279	23	9	1855	93402	53.94	139.17		Moctezuma	Tinker		Ship				1400		0		Nassau	AS0492	AV10279:093402	145
AV10279	7	10	1855	93416	52.97	151.74		Orozimbo	Rowley	New Bedford	Ship				1600		0	1600 of right whale oil this season	Nassau	AS0492	AV10279:093416	146
AV10279	7	11	1855	93447	30.43	-156.1		Hillman	Cook	New Bedford	Ship						0	exchanged signals with	Nassau	AS0492	AV10279:093447	147
AV10279	24	1	1856	93525	-38.91	167.66		Parachute	Cory	New Bedford	Ship	6					0	clean	Nassau	AS0492	AV10279:093525	148
AV10279	29	1	1856	93530	-38	168.66		Oliver Crocker		New Bedford	Ship						0		Nassau	AS0492	AV10279:093530	149
AV10279	3	2	1856	93535	-37.41	166.96		Marengo	Skinner	New Bedford	Ship		45				0		Nassau	AS0492	AV10279:093535	150
AV10279	7	3	1856	93568	-34	174.37		Adeline	Brotherson	New Bedford	Ship						0	captian on board because he lost his ship	Nassau	AS0492	AV10279:093568	151
AV10279	9	3	1856	93570	-33.83	174.35		Adeline	Brotherson	New Bedford	Ship						0	left captain Brotherson behind	Nassau	AS0492	AV10279:093570	152
AV10279	9	3	1856	93570	-33.83	174.35		E. Carry		Nantucket	Ship	22	600				0		Nassau	AS0492	AV10279:093570	153
AV10279	12	3	1856	93573	-32.83	174.68		Bill	Hanily	Fairhaven	Bark	38			1700		0		Nassau	AS0492	AV10279:093573	154
AV10279	12	3	1856	93573	-32.83	174.68		Emerald	Healock	Sag Harbor	Ship						0	found 4 men from Emerald stowed away on board	Nassau	AS0492	AV10279:093573	155
AV10279	13	3	1856	93574	-32.5	175.66		Hillhimool	Dennis	New Bedford	Ship	7					0	clean	Nassau	AS0492	AV10279:093574	156
AV10279	14	3	1856	93575	-31.66	175.23		Montesillo		Nantucket	Ship						0	chasing whales	Nassau	AS0492	AV10279:093575	157
AV10279	15	3	1856	93576	-32.04	174.9		Ocean	Fiellio	New Bedford	Ship	36	1700				0		Nassau	AS0492	AV10279:093576	158
AV10279	7	7	1856	93690	34.33	-69.01		Baldur	N. L. Holm	Bordeaux	Brig						0	bound to Charleston	Nassau	AS0492	AV10279:093690	159
AV10371	19	6	1839	87462	38.58	-28.72		Columbia			Brig						0		Neptune	AS2032	AV10371:087462	160
AV10371	6	10	1839	87571	-33.31	102	AV08785	Maine		Fairhaven				150			0		Neptune	AS2032	AV10371:087571	161
AV10371	16	10	1839	87581	-33.85	103		George									0		Neptune	AS2032	AV10371:087581	162
AV10371	16	10	1839	87581	-33.85	103	AV04968	Flora									0		Neptune	AS2032	AV10371:087581	163
AV10371	3	11	1839	87599	-33.8	102.46	AV04968	Flora									0	3 whales caught	Neptune	AS2032	AV10371:087599	164
AV10371	10	11	1839	87606	-34.53	103.91		Maria Alveria		New Bedford	Ship				2400		0		Neptune	AS2032	AV10371:087606	165
AV10371	13	11	1839	87609	-34.56	103.5		Carolina		New London	Ship	14			400		0		Neptune	AS2032	AV10371:087609	166
AV10371	21	11	1839	87617	-36.03	102	AV01553	Barclay		New Bedford					1600		0		Neptune	AS2032	AV10371:087617	167
AV10371	22	11	1839	87618	-36.01	102.03	AV00750	Amazon		Fairhaven							0		Neptune	AS2032	AV10371:087618	168
AV10371	3	12	1839	87629	-36.92	102.63		Hope		New Bedford					80		0	6 whales	Neptune	AS2032	AV10371:087629	169
AV10371	17	12	1839	87643	-39.98	118	AV00190	Aearta		Stonington	Ship			500	140		0		Neptune	AS2032	AV10371:087643	170
AV10371	17	1	1840	87674	-44.2	127.73	AV09973	Montano		Nantucket	Ship				600		0		Neptune	AS2032	AV10371:087674	171
AV10371	18	1	1840	87675	-44.01	127.81	AV13174	Shylock			Ship			400			0		Neptune	AS2032	AV10371:087675	172
AV10371	26	1	1840	87683	-44.73	130.67	AV04895	Fanny		Sag Harbor	Ship				1700		0		Neptune	AS2032	AV10371:087683	173
AV10371	31	1	1840	87688	-45.3	133.83	AV09973	Montano		Nantucket	Ship				800		0		Neptune	AS2032	AV10371:087688	174
AV10371	5	2	1840	87693	-44.56	137	AV04895	Fanny		Sag Harbor	Ship				2150		0		Neptune	AS2032	AV10371:087693	175
AV01044	1	2	1837	86594	13.33	-61.71		Elizabeth		New Bedford	Brig	7			180	No	0		Annawan	AS0887	AV01044:086594	176
AV01044	7	2	1837	86600	12.78	-61.82	AV11848	Popmonett		Falmouth	Bark			30		No	0	30 barrels humpback oil	Annawan	AS0887	AV01044:086600	177
AV01044	21	2	1837	86614	17.29	-64.91		Elizabeth			Brig					No	0		Annawan	AS0887	AV01044:086614	178
AV01044	26	2	1837	86619	17.35	-66.09		Sarah & Elizabeth	Sanford						70	No	0		Annawan	AS0887	AV01044:086619	179
AV01044	15	3	1837	86636	17.69	-72.97	AV12933	Sarah Louisa	Sanford			4			60	No	0		Annawan	AS0887	AV01044:086636	180
AV01044	23	3	1837	86644	18.46	-79.33	AV12933	Sarah Louisa								No	0		Annawan	AS0887	AV01044:086644	181
AV01044	24	3	1837	86645	18.46	-80.51										No	0		Annawan	AS0887	AV01044:086645	182
AV01044	12	5	1837	86694	36.46	-73.85	AV12350	Rising States	Pompey		Brig	6			50	No	0		Annawan	AS0887	AV01044:086694	183
AV01044	20	5	1837	86702	36.28	-73.26		Peru		New Bedford	Bark	20 days				No	0	no oil	Annawan	AS0887	AV01044:086702	184
AV01044	20	5	1837	86702	36.28	-73.26			Pompey							No	0		Annawan	AS0887	AV01044:086702	185
AV01044	21	5	1837	86703	36.25	-72.66		Peru		New Bedford	Bark					No	0		Annawan	AS0887	AV01044:086703	186
AV01044	22	5	1837	86704	36.63	-72.15	AV10991	Orion							50	No	0		Annawan	AS0887	AV01044:086704	187
AV01044	27	5	1837	86709	36.13	-73.65	AV02766	Charleston Packet							40	No	0		Annawan	AS0887	AV01044:086709	188
AV01044	27	5	1837	86709	36.13	-73.65	AV08189	Lagrange							75	No	0		Annawan	AS0887	AV01044:086709	189
AV01044	7	6	1837	86720	36.85	-72.5	AV10991	Orion							75	No	0		Annawan	AS0887	AV01044:086720	190
AV01044	10	6	1837	86723	36.13	-75	AV08248	Laurel							65	No	0		Annawan	AS0887	AV01044:086723	191
AV10563	17	9	1859	94857	36.26	-45.46		Smyrna			Bark	16 days					0		Noble	AS2052	AV10563:094857	192
AV10563	20	9	1859	94860	35.81	-43.18		Justus Stery	Towler	Boston	Bark	9 days					0		Noble	AS2052	AV10563:094860	193
AV10563	22	11	1859	94923	-37.15	-55.14		Susan			Schooner				300		0	Please check: looks like 300, could be 700 bls.	Noble	AS2052	AV10563:094923	194
AV10563	22	11	1859	94923	-37.15	-55.14		Excel			Bark						0	One whale.	Noble	AS2052	AV10563:094923	195
AV10563	23	11	1859	94924	-37.08	-55.15		Charles H. Morgan	Hamilton		Ship						0		Noble	AS2052	AV10563:094924	196
AV10563	29	11	1859	94930	-36.58	-54.46		Columbia	McCorkell		Bark						0		Noble	AS2052	AV10563:094930	197
AV10563	30	11	1859	94931	-36.31	-54.75		Columbia	McCorkell		Bark					Columbia	0		Noble	AS2052	AV10563:094931	198
AV10563	1	12	1859	94932	-37.03	-55.03		Excel	Loper		Bark						0		Noble	AS2052	AV10563:094932	199
AV10563	3	12	1859	94934	-37.31	-54.95		Excel	Loper		Bark						0		Noble	AS2052	AV10563:094934	200
AV10563	6	12	1859	94937	-38.78	-55.16		India		New Bedford	Ship						0		Noble	AS2052	AV10563:094937	201
AV10563	11	12	1859	94942	-39.18	-54.81		Nay		New Bedford	Ship						0	Check film: print light.	Noble	AS2052	AV10563:094942	202
AV10563	2	1	1860	94964	-39.13	-55.28		Excel	Loper		Bark						0		Noble	AS2052	AV10563:094964	203
